"","country","Sector","Incident","Frequency","Date"
"1774","Mali","Aid Workers","killed",1,"2017"
"1775","Kenya","Aid Workers","killed",0,"2017"
"1776","Jordan","Aid Workers","killed",0,"2017"
"1777","Ethiopia","Aid Workers","killed",0,"2017"
"1778","DRC","Aid Workers","killed",1,"2017"
"1779","DRC","Aid Workers","killed",1,"2017"
"1780","CAR","Aid Workers","killed",1,"2017"
"1781","Bangladesh","Aid Workers","killed",0,"2017"
"1782","Bangladesh","Aid Workers","killed",0,"2017"
"1783","Azerbaijan","Aid Workers","killed",3,"2017"
"1784","Yemen","Aid Workers","killed",1,"2017"
"1785","Syrian Arab Republic","Aid Workers","killed",0,"2017"
"1786","Sudan","Aid Workers","killed",1,"2017"
"1787","South Sudan","Aid Workers","killed",1,"2017"
"1788","South Sudan","Aid Workers","killed",1,"2017"
"1789","South Sudan","Aid Workers","killed",1,"2017"
"1790","South Sudan","Aid Workers","killed",1,"2017"
"1791","South Sudan","Aid Workers","killed",0,"2017"
"1792","South Sudan","Aid Workers","killed",2,"2017"
"1793","South Sudan","Aid Workers","killed",1,"2017"
"1794","South Sudan","Aid Workers","killed",1,"2017"
"1795","South Sudan","Aid Workers","killed",0,"2017"
"1796","Somalia","Aid Workers","killed",1,"2017"
"1797","Niger","Aid Workers","killed",0,"2017"
"1798","Myanmar","Aid Workers","killed",1,"2017"
"1799","Brazil","Aid Workers","killed",1,"2017"
"1800","Bangladesh","Aid Workers","killed",0,"2017"
"1801","Syrian Arab Republic","Aid Workers","killed",0,"2017"
"1802","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1803","Syrian Arab Republic","Aid Workers","killed",5,"2017"
"1804","South Sudan","Aid Workers","killed",0,"2017"
"1805","South Sudan","Aid Workers","killed",0,"2017"
"1806","South Sudan","Aid Workers","killed",1,"2017"
"1807","Somalia","Aid Workers","killed",1,"2017"
"1808","Somalia","Aid Workers","killed",0,"2017"
"1809","Somalia","Aid Workers","killed",1,"2017"
"1810","Lebanon","Aid Workers","killed",0,"2017"
"1811","Guatemala","Aid Workers","killed",3,"2017"
"1812","DRC","Aid Workers","killed",0,"2017"
"1813","DRC","Aid Workers","killed",0,"2017"
"1814","Cambodia","Aid Workers","killed",0,"2017"
"1815","Cambodia","Aid Workers","killed",0,"2017"
"1816","Burkina Faso","Aid Workers","killed",0,"2017"
"1817","Afghanistan","Aid Workers","killed",1,"2017"
"1818","Afghanistan","Aid Workers","killed",5,"2017"
"1819","Yemen","Aid Workers","killed",3,"2017"
"1820","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1821","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1822","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1823","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1824","Syrian Arab Republic","Aid Workers","killed",1,"2017"
"1825","OPT","Aid Workers","killed",1,"2017"
"1826","Afghanistan","Aid Workers","killed",0,"2017"
"1827","#country","Aid Workers","Kidnapped",NA,"2017"
"1828","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1829","Somalia","Aid Workers","Kidnapped",0,"2017"
"1830","Bangladesh","Aid Workers","Kidnapped",0,"2017"
"1831","Yemen","Aid Workers","Kidnapped",1,"2017"
"1832","Yemen","Aid Workers","Kidnapped",0,"2017"
"1833","Yemen","Aid Workers","Kidnapped",0,"2017"
"1834","Ukraine","Aid Workers","Kidnapped",0,"2017"
"1835","Tanzania","Aid Workers","Kidnapped",1,"2017"
"1836","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1837","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1838","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1839","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1840","Syrian Arab Republic","Aid Workers","Kidnapped",1,"2017"
"1841","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1842","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1843","Somalia","Aid Workers","Kidnapped",0,"2017"
"1844","Libya","Aid Workers","Kidnapped",2,"2017"
"1845","Lebanon","Aid Workers","Kidnapped",0,"2017"
"1846","Lebanon","Aid Workers","Kidnapped",0,"2017"
"1847","Colombia","Aid Workers","Kidnapped",0,"2017"
"1848","CAR","Aid Workers","Kidnapped",1,"2017"
"1849","Cambodia","Aid Workers","Kidnapped",1,"2017"
"1850","Afghanistan","Aid Workers","Kidnapped",1,"2017"
"1851","Afghanistan","Aid Workers","Kidnapped",0,"2017"
"1852","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1853","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1854","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1855","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1856","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1857","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1858","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1859","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1860","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1861","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1862","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1863","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1864","Rwanda / Burundi","Aid Workers","Kidnapped",0,"2017"
"1865","Lebanon","Aid Workers","Kidnapped",0,"2017"
"1866","Guatemala","Aid Workers","Kidnapped",0,"2017"
"1867","DRC","Aid Workers","Kidnapped",1,"2017"
"1868","DRC","Aid Workers","Kidnapped",2,"2017"
"1869","DRC","Aid Workers","Kidnapped",0,"2017"
"1870","CAR","Aid Workers","Kidnapped",0,"2017"
"1871","CAR","Aid Workers","Kidnapped",1,"2017"
"1872","Bangladesh","Aid Workers","Kidnapped",0,"2017"
"1873","Afghanistan","Aid Workers","Kidnapped",0,"2017"
"1874","Afghanistan","Aid Workers","Kidnapped",0,"2017"
"1875","Turkey","Aid Workers","Kidnapped",0,"2017"
"1876","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1877","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1878","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1879","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1880","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1881","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1882","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1883","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1884","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1885","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1886","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1887","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1888","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1889","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1890","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1891","South Sudan","Aid Workers","Kidnapped",7,"2017"
"1892","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1893","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1894","Somalia","Aid Workers","Kidnapped",0,"2017"
"1895","Peru","Aid Workers","Kidnapped",1,"2017"
"1896","Pakistan","Aid Workers","Kidnapped",0,"2017"
"1897","Nigeria","Aid Workers","Kidnapped",1,"2017"
"1898","Mexico","Aid Workers","Kidnapped",1,"2017"
"1899","Mali","Aid Workers","Kidnapped",4,"2017"
"1900","Mali","Aid Workers","Kidnapped",0,"2017"
"1901","Kenya","Aid Workers","Kidnapped",1,"2017"
"1902","Jordan","Aid Workers","Kidnapped",0,"2017"
"1903","Ethiopia","Aid Workers","Kidnapped",0,"2017"
"1904","DRC","Aid Workers","Kidnapped",0,"2017"
"1905","DRC","Aid Workers","Kidnapped",0,"2017"
"1906","CAR","Aid Workers","Kidnapped",0,"2017"
"1907","Bangladesh","Aid Workers","Kidnapped",2,"2017"
"1908","Bangladesh","Aid Workers","Kidnapped",0,"2017"
"1909","Azerbaijan","Aid Workers","Kidnapped",0,"2017"
"1910","Yemen","Aid Workers","Kidnapped",0,"2017"
"1911","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1912","Sudan","Aid Workers","Kidnapped",0,"2017"
"1913","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1914","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1915","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1916","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1917","South Sudan","Aid Workers","Kidnapped",10,"2017"
"1918","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1919","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1920","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1921","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1922","Somalia","Aid Workers","Kidnapped",0,"2017"
"1923","Niger","Aid Workers","Kidnapped",1,"2017"
"1924","Myanmar","Aid Workers","Kidnapped",0,"2017"
"1925","Brazil","Aid Workers","Kidnapped",0,"2017"
"1926","Bangladesh","Aid Workers","Kidnapped",0,"2017"
"1927","Syrian Arab Republic","Aid Workers","Kidnapped",1,"2017"
"1928","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1929","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1930","South Sudan","Aid Workers","Kidnapped",8,"2017"
"1931","South Sudan","Aid Workers","Kidnapped",7,"2017"
"1932","South Sudan","Aid Workers","Kidnapped",0,"2017"
"1933","Somalia","Aid Workers","Kidnapped",0,"2017"
"1934","Somalia","Aid Workers","Kidnapped",1,"2017"
"1935","Somalia","Aid Workers","Kidnapped",0,"2017"
"1936","Lebanon","Aid Workers","Kidnapped",0,"2017"
"1937","Guatemala","Aid Workers","Kidnapped",0,"2017"
"1938","DRC","Aid Workers","Kidnapped",3,"2017"
"1939","DRC","Aid Workers","Kidnapped",1,"2017"
"1940","Cambodia","Aid Workers","Kidnapped",0,"2017"
"1941","Cambodia","Aid Workers","Kidnapped",0,"2017"
"1942","Burkina Faso","Aid Workers","Kidnapped",1,"2017"
"1943","Afghanistan","Aid Workers","Kidnapped",0,"2017"
"1944","Afghanistan","Aid Workers","Kidnapped",0,"2017"
"1945","Yemen","Aid Workers","Kidnapped",0,"2017"
"1946","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1947","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1948","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1949","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1950","Syrian Arab Republic","Aid Workers","Kidnapped",0,"2017"
"1951","OPT","Aid Workers","Kidnapped",0,"2017"
"1952","Afghanistan","Aid Workers","Kidnapped",1,"2017"
"1953","#country","Aid Workers","Arrested",NA,"2017"
"1954","South Sudan","Aid Workers","Arrested",1,"2017"
"1955","Somalia","Aid Workers","Arrested",1,"2017"
"1956","Bangladesh","Aid Workers","Arrested",38,"2017"
"1957","Yemen","Aid Workers","Arrested",0,"2017"
"1958","Yemen","Aid Workers","Arrested",1,"2017"
"1959","Yemen","Aid Workers","Arrested",1,"2017"
"1960","Ukraine","Aid Workers","Arrested",1,"2017"
"1961","Tanzania","Aid Workers","Arrested",0,"2017"
"1962","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1963","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1964","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1965","Syrian Arab Republic","Aid Workers","Arrested",1,"2017"
"1966","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1967","South Sudan","Aid Workers","Arrested",1,"2017"
"1968","South Sudan","Aid Workers","Arrested",1,"2017"
"1969","Somalia","Aid Workers","Arrested",0,"2017"
"1970","Libya","Aid Workers","Arrested",0,"2017"
"1971","Lebanon","Aid Workers","Arrested",1,"2017"
"1972","Lebanon","Aid Workers","Arrested",1,"2017"
"1973","Colombia","Aid Workers","Arrested",5,"2017"
"1974","CAR","Aid Workers","Arrested",0,"2017"
"1975","Cambodia","Aid Workers","Arrested",0,"2017"
"1976","Afghanistan","Aid Workers","Arrested",0,"2017"
"1977","Afghanistan","Aid Workers","Arrested",0,"2017"
"1978","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1979","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1980","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1981","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1982","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1983","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1984","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1985","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1986","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"1987","South Sudan","Aid Workers","Arrested",0,"2017"
"1988","South Sudan","Aid Workers","Arrested",0,"2017"
"1989","South Sudan","Aid Workers","Arrested",29,"2017"
"1990","Rwanda / Burundi","Aid Workers","Arrested",1,"2017"
"1991","Lebanon","Aid Workers","Arrested",1,"2017"
"1992","Guatemala","Aid Workers","Arrested",1,"2017"
"1993","DRC","Aid Workers","Arrested",0,"2017"
"1994","DRC","Aid Workers","Arrested",0,"2017"
"1995","DRC","Aid Workers","Arrested",1,"2017"
"1996","CAR","Aid Workers","Arrested",0,"2017"
"1997","CAR","Aid Workers","Arrested",0,"2017"
"1998","Bangladesh","Aid Workers","Arrested",11,"2017"
"1999","Afghanistan","Aid Workers","Arrested",1,"2017"
"2000","Afghanistan","Aid Workers","Arrested",1,"2017"
"2001","Turkey","Aid Workers","Arrested",1,"2017"
"2002","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2003","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2004","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2005","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2006","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2007","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2008","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2009","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2010","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2011","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2012","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2013","Syrian Arab Republic","Aid Workers","Arrested",1,"2017"
"2014","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2015","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2016","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2017","South Sudan","Aid Workers","Arrested",0,"2017"
"2018","South Sudan","Aid Workers","Arrested",1,"2017"
"2019","South Sudan","Aid Workers","Arrested",1,"2017"
"2020","Somalia","Aid Workers","Arrested",0,"2017"
"2021","Peru","Aid Workers","Arrested",0,"2017"
"2022","Pakistan","Aid Workers","Arrested",0,"2017"
"2023","Nigeria","Aid Workers","Arrested",0,"2017"
"2024","Mexico","Aid Workers","Arrested",0,"2017"
"2025","Mali","Aid Workers","Arrested",0,"2017"
"2026","Mali","Aid Workers","Arrested",0,"2017"
"2027","Kenya","Aid Workers","Arrested",0,"2017"
"2028","Jordan","Aid Workers","Arrested",1,"2017"
"2029","Ethiopia","Aid Workers","Arrested",1,"2017"
"2030","DRC","Aid Workers","Arrested",0,"2017"
"2031","DRC","Aid Workers","Arrested",0,"2017"
"2032","CAR","Aid Workers","Arrested",0,"2017"
"2033","Bangladesh","Aid Workers","Arrested",0,"2017"
"2034","Bangladesh","Aid Workers","Arrested",4,"2017"
"2035","Azerbaijan","Aid Workers","Arrested",0,"2017"
"2036","Yemen","Aid Workers","Arrested",0,"2017"
"2037","Syrian Arab Republic","Aid Workers","Arrested",1,"2017"
"2038","Sudan","Aid Workers","Arrested",0,"2017"
"2039","South Sudan","Aid Workers","Arrested",0,"2017"
"2040","South Sudan","Aid Workers","Arrested",0,"2017"
"2041","South Sudan","Aid Workers","Arrested",0,"2017"
"2042","South Sudan","Aid Workers","Arrested",0,"2017"
"2043","South Sudan","Aid Workers","Arrested",0,"2017"
"2044","South Sudan","Aid Workers","Arrested",0,"2017"
"2045","South Sudan","Aid Workers","Arrested",0,"2017"
"2046","South Sudan","Aid Workers","Arrested",0,"2017"
"2047","South Sudan","Aid Workers","Arrested",2,"2017"
"2048","Somalia","Aid Workers","Arrested",0,"2017"
"2049","Niger","Aid Workers","Arrested",0,"2017"
"2050","Myanmar","Aid Workers","Arrested",0,"2017"
"2051","Brazil","Aid Workers","Arrested",0,"2017"
"2052","Bangladesh","Aid Workers","Arrested",1,"2017"
"2053","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2054","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2055","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2056","South Sudan","Aid Workers","Arrested",0,"2017"
"2057","South Sudan","Aid Workers","Arrested",0,"2017"
"2058","South Sudan","Aid Workers","Arrested",0,"2017"
"2059","Somalia","Aid Workers","Arrested",0,"2017"
"2060","Somalia","Aid Workers","Arrested",0,"2017"
"2061","Somalia","Aid Workers","Arrested",0,"2017"
"2062","Lebanon","Aid Workers","Arrested",1,"2017"
"2063","Guatemala","Aid Workers","Arrested",0,"2017"
"2064","DRC","Aid Workers","Arrested",0,"2017"
"2065","DRC","Aid Workers","Arrested",0,"2017"
"2066","Cambodia","Aid Workers","Arrested",14,"2017"
"2067","Cambodia","Aid Workers","Arrested",1,"2017"
"2068","Burkina Faso","Aid Workers","Arrested",0,"2017"
"2069","Afghanistan","Aid Workers","Arrested",0,"2017"
"2070","Afghanistan","Aid Workers","Arrested",0,"2017"
"2071","Yemen","Aid Workers","Arrested",0,"2017"
"2072","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2073","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2074","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2075","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2076","Syrian Arab Republic","Aid Workers","Arrested",0,"2017"
"2077","OPT","Aid Workers","Arrested",0,"2017"
"2078","Afghanistan","Aid Workers","Arrested",0,"2017"
